call_day,ai_score,sunbiz_status,status,notes,name,owner_name,phone,category,address,locality,is_chain,website
23,0,ACTIVE,New,,ProGro Grounds Maintenance LLC,,(727) 600-5587,Landscaping Services,7267 16th St N,"Saint Petersburg, FL 33702",False,http://www.progro600.com/
25,0,ACTIVE,New,,ThermoPro Air Conditioning & Heating,,(727) 275-7442,HVAC Contractors,4604 49th St N,"Saint Petersburg, FL 33709",False,https://thermoproair.com/
35,0,ACTIVE,New,,The Trillum,,(727) 393-0193,Real Estate Agents,,"Saint Petersburg, FL 33708",False,https://www.belleairlargohotel.com/
42,0,ACTIVE,New,,"Pro Clean Pools, LLC",,(727) 773-6813,Pool Cleaning Services,,"Palm Harbor, FL 34685",False,http://www.procleanpools.com/
29,0,Scrape Error,New,,"Thomas John Nardello JR., DC",,(727) 398-3999,Chiropractors,8229 113th St,"Seminole, FL 33772",False,https://advisor.morganstanley.com/john.t.mahoney
33,0,ACTIVE,New,,Thompson Marketing Partners,,(727) 710-6387,Marketing Agencies,,,False,
36,0,ACTIVE,New,,Thorn Collection,,(727) 400-4770,Real Estate Agents,598 Indian Rocks Rd N,"Belleair Bluffs, FL 33770",False,http://marthathorn.com/
32,0,ACTIVE,New,,Thrive Lazer Therapy Center,,(727) 825-2737,Physical Therapy,6705 38th Ave N,"Saint Petersburg, FL 33710",False,https://www.chiropractor-stpetefl.com/
33,0,ACTIVE,New,,Primenet Direct Marketing Solutions,,(727) 447-6245,Marketing Agencies,7320 Bryan Dairy Rd,"Seminole, FL 33777",False,http://www.primenet.com/
27,0,ACTIVE,New,,Professional Healthcare of Pinellas,,(727) 381-9120,Medical Clinics,6255 Central Ave,"Saint Petersburg, FL 33710",False,http://phcofpinellas.com/
43,0,ACTIVE,New,,The Trading Post Retail,,(727) 386-4805,Gift Shops,8340 Ulmerton Rd,"Largo, FL 33771",False,http://www.themailboxstorefl.com/
35,0,ACTIVE,New,,Queen Tampa Bay,,(727) 452-2850,Real Estate Agents,,,False,
43,0,ACTIVE,New,,The Reep Law Firm,,(727) 330-6502,Law Firms,9303 Seminole Blvd Ste B,"Seminole, FL 33772",False,https://www.reeplawfirm.com/
42,0,ACTIVE,New,,Q  Auto & Injury Attorneys,,(727) 327-1141,Law Firms,5315 Park Blvd.,"Pinellas Park, FL 33781",False,https://qlaw.com/
27,0,ACTIVE,New,,Pyramid Healthcare Solutions,,(727) 507-0185,Medical Clinics,14141 46th St N Ste 1212,"Clearwater, FL 33762",False,http://www.pyramidhs.com/
50,0,ACTIVE,New,,Push Ultra Lounge,,(727) 895-6402,Bars,128 3rd St S,"Saint Petersburg, FL 33701",False,https://johnnyssmokeshop.com/location
51,0,ACTIVE,New,,"Proturf Landscapes, Inc.",,(727) 391-1115,Landscaping Services,PO Box 8174,"Saint Petersburg, FL 33738",False,http://www.proturflandscapes.biz/
50,0,ACTIVE,New,,The Pub at Safety Harbor,,(727) 238-3426,Bars,103 8th Ave N,"Safety Harbor, FL 34695",False,http://www.thepubsh.com/
31,0,ACTIVE,New,,Prosperous Concepts,,(727) 403-0482,Marketing Agencies,411 Cleveland St # 238,"Clearwater, FL 33755",False,http://www.prosperousconcepts.com/
45,0,ACTIVE,New,,The Shell Store,,(727) 360-0586,Gift Shops,6100 Central Ave,"Saint Petersburg, FL 33707",False,http://southpasadena-fl-5873.theupsstorelocal.com/?utm_source=yext&utm_medium=organic&utm_campaign=listings
32,0,ACTIVE,New,,Professional Lymphatic Therapy,,(727) 492-0060,Physical Therapy,9371 Us Highway 19 N,"Pinellas Park, FL 33782",False,http://professionallymphatictherapy.com/
26,0,Scrape Error,New,,Proficient Heating & Cooling Repair,,(727) 440-2328,HVAC Contractors,8201 46th Ave N,"Saint Petersburg, FL 33709",False,
48,0,ACTIVE,New,,The Tavern at Bayboro,,(727) 821-1418,Bars,120 6th St S,"Saint Petersburg, FL 33701",False,http://www.redmesacantina.com/
27,0,ACTIVE,New,,Professional Urgent Care Services,,(727) 528-7827,Medical Clinics,640 Tyrone Blvd N,"Saint Petersburg, FL 33710",False,http://www.professionalurgentcare.com/
38,0,ACTIVE,New,,The Tee Hive,,(727) 601-4604,Clothing Stores,9310 Ulmerton Rd,"Largo, FL 33771",False,https://www.libertycreative.us/
49,0,ACTIVE,New,,The Tiki Tavern,,(727) 437-7290,Bars,201 Main St Ste 101,"Safety Harbor, FL 34695",False,https://www.thetikitavern.com/
38,0,ACTIVE,New,,"Tiffany Jessee, DO",,(727) 289-7137,Doctors,1345 W Bay Dr Ste 304,"Largo, FL 33770",False,https://hcafloridaphysicians.com/physicians/profile/Dr-Tiffany-M-Jessee-DO
51,0,ACTIVE,New,,1-888-My-Bunks,,(727) 433-4653,Furniture Stores,2782 Quail Hollow Rd E,"Clearwater, FL 33761",False,https://www.onceuponachild.com/
43,0,ACTIVE,New,,Michael J Law Offices,,(727) 360-2771,Law Firms,167 108th Ave,"Treasure Island, FL 33706",False,https://www.attorneymichaelheath.com/
33,0,ACTIVE,New,,"Chawla, Harpreet",,(727) 831-7517,Physical Therapy,10172 Grand Oak Cir,"Madeira Beach, FL 33708",False,http://www.dryingling.com/
44,0,ACTIVE,New,,Ciarciaglin Gell,,(727) 898-8000,Law Firms,10225 Ulmerton Rd,"Largo, FL 33771",False,https://www.thetampabaylawyers.com/contact
24,0,Scrape Error,New,,Christopher Beach,,(727) 533-9199,Dentists,1030 Belcher Rd S,"Largo, FL 33771",False,http://drbeachdentistry.com/
46,0,ACTIVE,New,,Chlorine King Pool Service,,(727) 219-0592,Pool Cleaning Services,11125 Park Blvd Ste 104-170,"Seminole, FL 33772",False,https://chlorinekingpools.com/
30,0,ACTIVE,New,,Chiropractic Treatment Package,,(727) 300-1474,Chiropractors,8501 Us Highway 19 N,"Pinellas Park, FL 33781",False,http://banackichiropractic.com/
28,0,Scrape Error,New,,Chiropractic In The Park,,(727) 547-8615,Chiropractors,8695 66th St N,"Pinellas Park, FL 33782",False,http://www.hydeparkpilates.com/
29,0,ACTIVE,New,,Chiropractic Hip Pain Cure,,(727) 228-6390,Chiropractors,13501 Icot Blvd,"Clearwater, FL 33760",False,http://banackichiropractic.com/
50,0,ACTIVE,New,,"Cheng, Victor, DMD",,(727) 394-6064,Dentists,9200 113th St,"Seminole, FL 33772",False,http://www.gordonekruegerdds.com/
25,0,Scrape Error,New,,Cheap Heating & Air Conditioning,,(727) 431-5462,HVAC Contractors,701 Gulf Blvd,"Belleair Beach, FL 33786",False,http://dosshvac.com/
24,0,ACTIVE,New,,"Chaves, Eros S, DMD",,(727) 536-3400,Dentists,2700 E Bay Dr,"Largo, FL 33771",False,https://www.aspendental.com/schedule-an-appointment/?fc=2436&utm_source=YP&utm_medium=IYP&utm_campaign=Largo_FL-MMIYP-2436
50,0,ACTIVE,New,,Carlie's Lounge,,(727) 527-5214,Bars,7020 49th St N,"Pinellas Park, FL 33781",False,http://bottlespub.com/
51,0,ACTIVE,New,,"Charlotte Cornell Hunt, DDS",,(727) 893-5050,Dentists,9200 113th St,"Seminole, FL 33772",False,https://www.aspendental.com/schedule-an-appointment/?fc=2341&utm_source=YP&utm_medium=IYP&utm_campaign=StPete_FL-MMIYP-2341
39,0,ACTIVE,New,,Charles M Hicks Insurance LLC,,(727) 228-9477,Insurance Agencies,"4625 E Bay Dr, Ste 101","Clearwater, FL 33764",False,http://www.charleshicksinsurance.com/
31,0,ACTIVE,New,,Chappelle Roofing LLC,,(727) 472-9989,Roofing Contractors,5725 Magnolia Street North,"Saint Petersburg, FL 33703",False,https://chappelleroofing.com/location/st-petersburg
50,0,ACTIVE,New,,Central Ave Oyster Bar,,(727) 897-9728,Bars,249 Central Ave,"Saint Petersburg, FL 33701",False,http://worldofbeer.com/Locations/DowntownStPete
25,0,ACTIVE,New,,CenterWell Retail Pharmacy,,(727) 655-6507,Medical Clinics,12020 Seminole Blvd,"Largo, FL 33778",False,https://www.centerwellpharmacy.com/retail-locations?cm_mmc=BusinessListing_Centerwell_Pharmacy-_-Suncoast&y_source=1_MjAwNjE4MTk0OC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
35,0,ACTIVE,New,,Center for Medical Rejuvenation,,(727) 316-8182,Wellness Center,34941 Us Highway 19 N,"Palm Harbor, FL 34684",False,https://mdbodyrejuvenation.com/contact
31,0,ACTIVE,New,,Centaur Rehab,,(727) 201-1861,Physical Therapy,,,False,
49,0,ACTIVE,New,,"Catherine De La Torre, DMD",,(727) 394-6064,Dentists,9200 113th St,"Seminole, FL 33772",False,http://delatorredentistry.com/
41,0,ACTIVE,New,,"Carpenter, Thomas J, DO",,(727) 535-9899,Doctors,8250 Bryan Dairy Rd,"Seminole, FL 33777",False,http://www.maculacenter.com/
37,0,ACTIVE,New,,"Carlos Jesus Cano, MD",,(727) 584-6802,Doctors,1395 W Bay Dr,"Largo, FL 33770",False,http://thesuncoastpediatrics.com/
45,0,ACTIVE,New,,Citrus Blossom Brand,,(727) 914-7449,Gift Shops,10486 Roosevelt Blvd N,"Saint Petersburg, FL 33716",False,https://www.happyflamingogifts.com/
47,0,ACTIVE,New,,Clean Waves Pool Service,,(727) 314-7578,Pool Cleaning Services,1333 Williams Dr,"Clearwater, FL 33764",False,https://cleanwavespools.com/
41,0,ACTIVE,New,,Clear Coastal Pools Service and Repair,,(727) 279-6182,Pool Cleaning Services,,,False,
49,0,ACTIVE,New,,Clear Custom Glass,,(727) 277-9734,Furniture Stores,1220 Ridge Ave,"Clearwater, FL 33755",False,https://www.clearcustomglass.com/
40,0,ACTIVE,New,,Compensation Programs Incorporated of Florida,,(727) 461-1759,Insurance Agencies,615 Missouri Ave N,"Largo, FL 33770",False,https://summitfinancialnetworks.com/
32,0,ACTIVE,New,,Cold Sweat Therapy,,(727) 358-3221,Physical Therapy,9085 Belcher Rd N Bldg OF,"Pinellas Park, FL 33782",False,https://www.coldsweattampabay.com/
34,0,ACTIVE,New,,Coffee & Cocktaill,,(727) 202-7720,Cafes,8199 Us Highway 19 N,"Pinellas Park, FL 33781",False,
46,0,ACTIVE,New,,Coconut Cove All Suites Resort,,(727) 216-6993,Hotels,678 S Gulfview Blvd,"Clearwater Beach, FL 33767",False,http://www.coconutcovesuites.com/
51,0,ACTIVE,New,,Coco's Crush Bar and Grill,,(727) 953-3084,Bars,317 Coronado Dr  Clearwater Beach,"Clearwater, FL 33767",False,http://cocoscrushbar.com/
48,0,ACTIVE,New,,Cocktail St Pete,,(727) 592-1914,Bars,2355 Central Ave,"St Petersburg, FL 33713",False,https://cocktailstpete.com/
40,0,ACTIVE,New,,"Cocco, Nate, AGT",,(727) 240-1719,Insurance Agencies,13498 Walsingham Rd,"Largo, FL 33774",False,https://www.teamcocco.com/
36,0,ACTIVE,New,,Coastal Properties Group International,,(727) 493-1555,Real Estate Agents,560 Indian Rocks Rd N,"Belleair Bluffs, FL 33770",False,http://www.coastalpgi.com/
39,0,ACTIVE,New,,Coastal Palms Contracting,,(727) 476-1744,Roofing Contractors,7085 South Shore Drive S,"South Pasedena, FL 33707",False,http://www.coastalpalmscontracting.com/
48,0,ACTIVE,New,,Coastal Fine Furniture,,(727) 289-1896,Furniture Stores,6920 Seminole Blvd,"Seminole, FL 33772",False,http://homeagainfinefurnitureconsignment.com/
34,0,ACTIVE,New,,Coast 2 Coast Bargain's,,(727) 226-7782,Marketing Agencies,447 6th Ave NE,"Largo, FL 33770",False,http://www.justclickitdigitalmarketing.com/
49,0,ACTIVE,New,,Closet Tek,,(727) 525-4200,Furniture Stores,4711 34th St N,"Saint Petersburg, FL 33714",False,http://www.avon.com/
27,0,ACTIVE,New,,Clinical Pathology Laboratories SE,,(727) 796-4522,Medical Clinics,2362 Sunset Point Rd,"Clearwater, FL 33765",False,http://www.cplse.com/
26,0,Scrape Error,New,,Climate Design,,(727) 572-9100,HVAC Contractors,PO Box 48,"Pinellas Park, FL 33780",False,http://www.trane.com/
30,0,ACTIVE,New,,"Click, Jasmin",,(727) 587-0582,Physical Therapy,2130 E Bay Dr,"Largo, FL 33771",False,http://gettheclicks.com/
42,0,ACTIVE,New,,Clearwater Pool & Spa,,(727) 467-0408,Pool Cleaning Services,,,False,
45,0,ACTIVE,New,,Clearwater Neighborhood Pool Services,,(727) 477-9666,Pool Cleaning Services,1233 Cleveland St,"Clearwater, FL 33755",False,https://clearwaterpoolcleaning.com/
46,0,ACTIVE,New,,Clearwater Hotel Rates and Reservations,,(727) 475-4012,Hotels,508 Engman St,"Clearwater, FL 33755",False,https://www.belleairlargohotel.com/
43,0,ACTIVE,New,,Clearwater Business Law,,(727) 785-5100,Law Firms,"1802 N Belcher Rd, 120","Clearwater, FL 33765",False,https://clearwaterbusinessattorney.com/
46,0,Scrape Error,New,,Clear Tech Pools,,(727) 347-6770,Pool Cleaning Services,8045 46th Ave N,"Saint Petersburg, FL 33709",False,http://www.cleartechpools.com/
50,0,ACTIVE,New,,Clear Sky Draught Haus,,(727) 286-6266,Bars,680 Main St,"Dunedin, FL 34698",False,https://www.clearskydraughthaus.com/
28,0,ACTIVE,New,,"Carlo, Mark, DC",,(727) 585-8888,Chiropractors,13002 Seminole Blvd,"Largo, FL 33778",False,https://www.drcarlo-painrelief-largo.com/
44,0,ACTIVE,New,,Caribbean Jubilee,,(727) 397-3828,Gift Shops,13015 Village Blvd,"Madeira Beach, FL 33708",False,https://palmharborkitchens.com/
36,0,ACTIVE,New,,Conservative Grounds,,(727) 216-3212,Cafes,13344 66th St  Plaza Center,"Largo, FL 33773",False,http://conservativegrounds.com/
33,0,ACTIVE,New,,Breas Cafe,,(727) 350-4948,Cafes,800 49th St N,"Saint Petersburg, FL 33710",False,http://raeraescafe.com/
27,0,ACTIVE,New,,Brundage Medica I Group,,(727) 256-3907,Medical Clinics,6160 Central Ave,"Saint Petersburg, FL 33707",False,https://discspinecare.com/
28,0,ACTIVE,New,,Brown Woody DC -  Main Street Chiropractic,,(727) 518-1967,Chiropractors,422 E Bay Dr,"Largo, FL 33770",False,http://www.mschiro.com/
25,0,ACTIVE,New,,Brisk Rheem Air Conditioners,,(727) 350-7433,HVAC Contractors,13495 Gulf Blvd,"Madeira Beach, FL 33708",False,http://www.airmasters.net/
25,0,Scrape Error,New,,Brisk Heating & Cooling Repair,,(727) 314-3773,HVAC Contractors,718 Lakeview Rd,"Clearwater, FL 33756",False,http://www.benfranklinflorida.com/
37,0,ACTIVE,New,,Brinks Real Estate,,(727) 888-6740,Real Estate Agents,801 W Bay Dr,"Largo, FL 33770",False,https://brinksrealestate.com/
42,0,ACTIVE,New,,Brightway Insurance,,(727) 581-4200,Insurance Agencies,251 W Bay Dr,"Largo, FL 33770",False,https://www.brightwaylargo.com/
48,0,ACTIVE,New,,"Brian's Quality Tree Service , LLC",,(727) 420-6188,Landscaping Services,,"Saint Petersburg, FL 33702",False,http://qualitytreeservice.net/
50,0,ACTIVE,New,,Brewburgers Taphouse,,(727) 592-2901,Bars,5861 54th Ave N,"Kenneth City, FL 33709",False,http://www.brewburgerstaphouse.com/
29,0,Scrape Error,New,,"Brett Matthew Herrington, DC",,(727) 201-4549,Chiropractors,8400 113th St,"Seminole, FL 33772",False,http://drbrettdc.com/
33,0,ACTIVE,New,,Brea's Coffee,,(727) 592-4223,Cafes,4399 34th St N,"Saint Petersburg, FL 33714",False,http://www.nonamejava.com/
48,0,ACTIVE,New,,Cape Buffalo Furniture & Art,,(727) 480-0302,Furniture Stores,61 Baymont St,"Clearwater, FL 33767",False,https://capebuffaloartandfurniture.com/
35,0,ACTIVE,New,,Brain Fitness Centers of Florida,,(727) 470-0996,Wellness Center,3253 N McMullen Booth Rd,"Clearwater, FL 33761",False,http://brainfitnesscentersofflorida.com/
24,0,Unknown,New,,"Bradley, Ashley D, DMD",,(727) 777-4443,Dentists,875 W Bay Dr,"Largo, FL 33770",False,http://myclearwaterfamilydental.com/
26,0,ACTIVE,New,,Bowers Vein Institute,,(727) 623-9999,Medical Clinics,4900 95th Ave N,"Pinellas Park, FL 33782",False,http://www.bowersvein.com/
37,0,ACTIVE,New,,Boulevard Realty & Property Management,,(727) 501-2989,Real Estate Agents,9801 Seminole Blvd,"Seminole, FL 33772",False,http://www.boulevard-realty.com/
31,0,ACTIVE,New,,Boominess Digital Group,,(727) 297-5463,Marketing Agencies,912 Drew St Ste 202,"Clearwater, FL 33755",False,https://www.boominess.com/
50,0,Scrape Error,New,,Book + Bottle,,(727) 240-7448,Bars,17 6th St N,"St Petersburg, FL 33701",False,http://bookandbottlestpete.com/
50,0,ACTIVE,New,,"Bolding, Scott L, DDS",,(727) 398-2679,Dentists,10601 Seminole Blvd,"Largo, FL 33778",False,https://www.aspendental.com/schedule-an-appointment/?fc=2436&utm_source=YP&utm_medium=IYP&utm_campaign=Largo_FL-MMIYP-2436
35,0,ACTIVE,New,,Boca Ciega Club,,(727) 800-5976,Real Estate Agents,10814 Boca Club Ct,"Seminole, FL 33772",False,http://www.kbhome.com/new-homes-tampa/boca-ciega-club
28,0,Scrape Error,New,,Bob Stapleton Heating & Air Conditioning,,(727) 531-5642,HVAC Contractors,1373 Belcher Rd S,"Largo, FL 33771",False,http://book.housecallpro.com/book/bob-stapleton-heating--ac/d95e4e69a85c47df92cf57e46f4bd8ad
31,0,ACTIVE,New,,Blush Tea and Coffee,,(727) 592-2648,Cafes,2392 Dr Martin Luther King Jr St N,"Saint Petersburg, FL 33704",False,http://www.blushteaandcoffee.com/
37,0,ACTIVE,New,,Buc Trading,,(727) 585-6130,Boutiques,1690 Clearwater Largo Rd,"Clearwater, FL 33756",False,https://www.gardenavenueboutique.com/egift-card
25,0,ACTIVE,New,,Budget Heating & Air,,(727) 573-2665,HVAC Contractors,13000 34th St N,"Clearwater, FL 33762",False,https://www.budgetheating.com/About-Us-s/700.htm
36,0,ACTIVE,New,,Buffington Properties.,,(727) 518-8700,Real Estate Agents,2181 Indian Rocks Rd S Ste 3,"Largo, FL 33774",False,https://www.buffingtonproperties.com/
26,0,ACTIVE,New,,Canna Doctors of America - Medical Marijuana Doctors Pinellas,,(727) 954-7982,Medical Clinics,6613 49th St N,"Pinellas Park, FL 33781",False,https://www.canna-doctors.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=pinellas-park
50,0,ACTIVE,New,,Cane & Barrel Rooftop Bar,,(727) 610-5427,Bars,110 2nd Street North   Downtown St. Petersburg,"St. Petersburg, FL 33701",False,http://www.caneandbarrelstpete.com/
43,0,ACTIVE,New,,"Candace Breznau, MD",,(727) 777-4540,Doctors,7050 Ulmerton Rd,"Largo, FL 33771",False,https://www.dedicated.care/
44,0,ACTIVE,New,,Callahan Martinez,,(727) 894-3535,Law Firms,2935 1st Ave N,"Saint Petersburg, FL 33713",False,https://www.civillit.com/contact.html
31,0,ACTIVE,New,,Cafe Soleil,,(727) 800-2970,Cafes,5501 Gulf Blvd,"St Pete Beach, FL 33706",False,http://www.cafesoleilbakery.com/
36,0,ACTIVE,New,,Cafe Solei,,(727) 483-9501,Cafes,210 Indian Rocks Rd S,"Largo, FL 33770",False,https://www.facebook.com/tedsluncheonette
33,0,ACTIVE,New,,Cafe Masala,,(727) 576-2233,Cafes,10324 Roosevelt Blvd N,"Saint Petersburg, FL 33716",False,http://www.cafemasalaflorida.com/
33,0,ACTIVE,New,,Cafe 1,,(727) 498-8638,Cafes,9031 Dr Martin Luther King Jr St N,"Saint Petersburg, FL 33702",False,http://superpages.com/bp/saint-petersburg-fl/cafe-1-l2325828281.htm
35,0,ACTIVE,New,,CS Real Estate Serivces LLC,,(727) 235-2843,Real Estate Agents,,,False,
51,0,ACTIVE,New,,CK's Eats n Drinks,,(727) 244-0198,Bars,325 S Gulfview Blvd  Located In The Beachview Hotel,"Clearwater, FL 33767",False,http://www.ckseatsndrinks.com/
40,0,ACTIVE,New,,C.M.G General Services,,(727) 481-5350,Pool Cleaning Services,,,False,
50,0,ACTIVE,New,,C Cube,,(727) 823-3310,Furniture Stores,1010 Central Ave,"Saint Petersburg, FL 33705",False,https://c-cubedconstruction.com/contact-us
37,0,ACTIVE,New,,"Buxton Properties, Inc",,(727) 538-0034,Real Estate Agents,1301 Seminole Blvd,"Largo, FL 33770",False,https://buxtonpro.com/
45,0,ACTIVE,New,,Butterfly Footprint,,(727) 270-7009,Gift Shops,737 Broadway,"Dunedin, FL 34698",False,https://butterflyfootprint.com/
25,0,ACTIVE,New,,Businesslike Heating & Cooling Repair,,(727) 440-2325,HVAC Contractors,14955 Gulf Blvd,"Madeira Beach, FL 33708",False,http://www.benfranklinflorida.com/
38,0,ACTIVE,New,,Burwell Realtors Group,,(727) 465-6050,Real Estate Agents,801 W Bay Dr Ste 200,"Largo, FL 33770",False,http://www.zillow.com/profile/Capt.-Andy
42,0,Scrape Error,New,,"Burford, Robert, AGT",,(727) 572-1027,Insurance Agencies,11322 Seminole Blvd,"Largo, FL 33778",False,
40,0,ACTIVE,New,,"Bullerman, Linda, AGT",,(727) 434-3376,Insurance Agencies,127 Palmetto Ln,"Largo, FL 33770",False,https://www.myuhcagent.com/linda.bullerman
31,0,ACTIVE,New,,Bula Kafe,,(727) 498-8913,Cafes,2500 5th Ave N,"Saint Petersburg, FL 33713",False,http://www.craftkafe.com/
30,0,ACTIVE,New,,Built Up Roofing,,(727) 219-2455,Roofing Contractors,2698 Roosevelt Blvd,"Clearwater, FL 33760",False,https://voxservices.net/roofing/clearwater/fl/9826/7daysbuiltuproof
25,0,Scrape Error,New,,Building Air Services,,(727) 528-3688,HVAC Contractors,13584 49th St N Ste 10,"Clearwater, FL 33762",False,http://www.buildingairservices.com/
26,0,ACTIVE,New,,Concentra Healt H Services,,(727) 507-3576,Medical Clinics,6170 Ulmerton Rd Ste 101,"Clearwater, FL 33760",False,https://discspinecare.com/
25,0,Scrape Error,New,,Consulate Health Care of St. Petersburg,,(727) 391-2200,Medical Clinics,9393 Park Blvd,"Seminole, FL 33777",False,http://centers.consulatehealthcare.com/fl/seminole/9393-park-blvd..html
33,0,ACTIVE,New,,Drew Roofing Inc,,(727) 522-3739,Roofing Contractors,600 49th St S,"Saint Petersburg, FL 33707",False,http://www.drewroofing.com/
28,0,Scrape Error,New,,Dr Larry Johnston,,(727) 943-7246,Chiropractors,,"Tarpon Springs, FL 34689",False,http://chirocarestore.com/
29,0,ACTIVE,New,,"Dr. Gary G Farr, DC",,(727) 461-7354,Chiropractors,519 Cleveland St Ste 115,"Clearwater, FL 33755",False,http://banackichiropractic.com/
43,0,Scrape Error,New,,"Dr. Gabriel Anthony Decandido, MD",,(727) 536-0441,Doctors,8005 Ulmerton Rd,"Largo, FL 33771",False,http://www.newimagederm.com/
29,0,ACTIVE,New,,"Dr. Emma Danielle Hood, DC",,(727) 544-9000,Chiropractors,5990 54th Ave N,"Kenneth City, FL 33709",False,http://hoodchiropractic.com/
43,0,Scrape Error,New,,"Dr. Donald Allen Collins, DO",,(727) 539-0505,Doctors,3800 E Bay Dr,"Largo, FL 33771",False,http://www.newimagederm.com/
